,CalllogID,Category,Content,Line,MemberLine,Speaker,content.split,Intent,IntentScore,IntentScoreConfidence,ChatIDLineCount
10452,375135,Member,电话号码和邮箱都没有用怎么样能找回密码 ,2,1,ttm520,电话号码 和 邮箱 都 没有 用 怎么样 能 找回 密码 ,-,0.0,0.0,2
10454,375136,Member,登录pt平台就是账号和密码就可以了吗，app ,2,1,zt5896,登录 pt 平台 就是 账号 和 密码 就 可以 了 吗 ， app ,-,0.0,0.0,2
10456,375137,Member,为什么用手机玩打不开游戏？ ,3,2,a460681139,为什么 用 手机 玩 打 不 开 游戏 ？ ,portal/乐天堂备用网址,25.04,1.0,1
10457,375138,Member,注册送88 ,2,1,ZHan168,注册 送 88 ,promotion/注册彩金,56.12,3.0,1
10458,375139,Member,申请PT百倍奖励 ,2,1,tbkangjia02 ,申请 pt 百倍 奖励 ,promotion/38APP彩金,27.5,1.0,2
10460,375140,Member,为什么我提款还没到账？ ,2,1,nzxc123,为什么 我 提款 还 没 到 账 ？ ,payment/withdrawal/为何提款不到账,68.75,4.0,2
10462,375141,Member,问题没解决怎么就断开了？ ,3,2,a460681139,问题 没 解决 怎么 就 断开 了 ？ ,-,0.0,0.0,1
10463,375142,Member,生日礼金 ,2,1,ting2ting,生日 礼金 ,-,0.0,0.0,2
10465,375143,Member,刚才说的重置支付密码问题，给你发银行卡照片 ,2,1,zhangsl99,刚才 说 的 重置 支付 密码 问题 ， 给 你 发 银行卡 照片 ,-,0.0,0.0,2
10467,375144,Member,申请PT百倍奖励 ,2,1,tbkangjia02 ,申请 pt 百倍 奖励 ,promotion/38APP彩金,27.5,1.0,2
10469,375145,Member,你好 我的取款怎么还没到？ ,2,1,tbbckuz156,你好 我 的 提款 怎么 还 没 到 ？ ,payment/withdrawal/为何提款不到账,56.01,3.0,2
10471,375147,Member,好没有 ,2,1,ttm520,好 没有 ,common/谢谢,44.02,2.0,1
10472,375148,Member,我是那天注册的啊？ ,2,1,tbyswin123,我 是 那天 注册 的 啊 ？ ,account/无法注册,45.08,2.0,2
10474,375149,Member,为什么我取款那么久都没到账啊   ,3,2,dhbns64,为什么 我 提款 那么 久 都 没 到 账 啊 ,payment/withdrawal/为何提款不到账,39.95,2.0,1
10475,375150,Member,我的免费游戏无法打开  ,2,1,xuka001,我 的 免费 游戏 无法 打开 ,bet/slot/无法登入老虎机游戏/免费旋转或有未完成游戏,22.18,1.0,2
10477,375151,Member,可以帮我把手机号码改了吗 ,2,1,ttm520,可以 帮 我 把手 机 号码 改 了 吗 ,-,0.0,0.0,1
10478,375152,Member,我的提款怎么还没到 ,4,2,ashfas5,我 的 提款 怎么 还 没 到 ,payment/withdrawal/为何提款不到账,58.21,3.0,1
10479,375153,Member,我的pt游戏怎么显示用户已登录呢 ,3,2,asfef9we,我 的 pt 游戏 怎么 显示 用户 已 登录 呢 ,-,0.0,0.0,1
10480,375154,Visitor,我的页面显示有新信息可我怎么打不开 ,2,1,李东岳,我 的 页面 显示 有 新 信息 可 我 怎么 打 不 开 ,-,0.0,0.0,2
10482,375155,Member,tb0608fa   查询积分？ ,2,1,tb0608fa,tb0608fa 查询 积分 ？ ,payment/deposit/存款申请状态,31.46,1.0,2
10484,375156,Member,谢谢了 ,6,2,pengju666,谢谢 了 ,common/谢谢,50.56,3.0,1
10485,375157,Member,请问我的提款怎么还没到呢 ,4,2,lskdmh85,请问 我 的 提款 怎么 还 没 到 呢 ,payment/withdrawal/为何提款不到账,42.63,2.0,1
10486,375158,Member,我想问下 我的账号不记得了 怎么办？ ,3,2,yt888666,我 想 问 下 我 的 账号 不 记得 了 怎么办 ？ ,-,0.0,0.0,1
10487,375159,Member,怎么修改以前的电话号码 ,2,1,ttm520,怎么 修改 以前 的 电话号码 ,-,0.0,0.0,2
10489,375160,Member,我要重新绑定银行卡  ,2,1,tbqq760415,我 要 重新 绑定 银行卡 ,payment/如何填写提款银行资料,21.43,1.0,2
10491,375161,Member,MG下载地址是? ,2,1,tbckdsb250,MG 下载 地址 是 ? ,-,0.0,0.0,2
10493,375163,Member,我的提款怎么几次都被取消，返了回来，怎么回事，是什么情况？？ ,2,1,lfbf4932,我 的 提款 怎么 几次 都 被 取消 ， 返 了 回来 ， 怎么 回事 ， 是 什么 情况 ？ ？ ,-,0.0,0.0,2
10495,375164,Member,申请pt老虎机百倍奖励 ,2,1,54115a,申请 pt 老虎机 百倍 奖励 ,-,0.0,0.0,2
10497,375165,Member,注册领取88彩金 ,2,1,ZHan168,注册 领取 88 彩金 ,promotion/注册彩金,75.0,5.0,2
10499,375166,Member,帮我更换一下电话。。 ,2,1,xyk1985011,帮 我 更换 一下 电话 。。 ,-,0.0,0.0,2
10501,375167,Member,ni ,2,1,tbzhuang26,ni ,-,0.0,0.0,2
10503,375168,Member,我的提款密码忘记了 ,3,2,444,我 的 提款 密码 忘记 了 ,account/password/忘记密码,57.94,3.0,1
10504,375169,Member,哦登录DT厅怎么登录不了 ,2,1,tbckdsb250,哦 登录 DT 厅 怎么 登录 不了 ,-,0.0,0.0,2
10506,375170,Member,为什么红包优的钱，转入平台后，进入游戏里面始终没有钱呢，搞的我存的钱也转不进去 ,2,1,tb,为什么 红包 优 的 钱 ， 转入 平台 后 ， 进入 游戏 里面 始终 没有 钱 呢 ， 搞 的 我 存 的 钱 也 转 不 进去 ,-,0.0,0.0,2
10508,375171,Member,为什么我刚才存200块钱还没有到账 ,2,1,xuyan0123,为什么 我 刚才 存 200 块钱 还 没有 到 账 ,payment/没有到账,21.56,1.0,2
10510,375172,Member,电话验证短信收不到 ,2,1,xyk1985,电话 验证 短信 收 不到 ,account/phone/无法收到乐天堂发出的手机验证码,37.48,2.0,2
10512,375173,Member,我的取款怎么给我取消了 ,3,2,ashfas5,我 的 提款 怎么 给 我 取消 了 ,payment/withdrawal/取消提款申请,64.35,4.0,1
10513,375174,Member,我的银行卡号输错了 ,2,1,a755640,我 的 银行卡 号 输 错 了 ,-,0.0,0.0,2
10515,375175,Member,客户端登陆账号加什么？ ,2,1,tbls9202,客户端 登陆 账号 加 什么 ？ ,bet/slot/pt/PT老虎机游戏账户,21.84,1.0,2
10517,375176,Member,我站内信说3万的免费转派发到账户了，这是什么意思呀 ,4,2,tty777,我 站 内 信 说 3 万 的 免费转 派发 到 账户 了 ， 这 是 什么 意思 呀 ,-,0.0,0.0,1
10518,375177,Member,怎么我的打不开站台信息了 ,2,1,tbhong1980,怎么 我 的 打 不 开 站台 信息 了 ,portal/无法登入,25.89,1.0,2
10520,375178,Member,银行卡输错了 ,2,1,a755640,银行卡 输 错 了 ,-,0.0,0.0,2
10522,375179,Member,嗨改银行卡那个 ,2,1,a755640,嗨 改 银行卡 那个 ,-,0.0,0.0,2
10524,375180,Member,收到消息存50投注后不是有8块彩金吗  ,2,1,ling28121,收到 消息 存 50 投注 后 不是 有 8 块 彩金 吗 ,-,0.0,0.0,2
10526,375181,Member,我的提款怎么还没到啊 ,2,1,444,我 的 提款 怎么 还 没 到 啊 ,payment/ whithdraw time/提款多久到账？,63.34,4.0,2
10528,375182,Member,我的账户里面钱怎么没有了 ,4,2,hgdfg789,我 的 账户 里面 钱 怎么 没有 了 ,bet/账户余额不对？,31.14,1.0,1
10529,375183,Member,我玩PT的 水牛闪电进了免费游戏   然后卡掉了   再进去就没有免费游戏  ,2,1,panbo11,我 玩 pt 的 水牛 闪电 进 了 免费 游戏 然后 卡 掉 了 再 进去 就 没有 免费 游戏 ,bet/slot/无法登入老虎机游戏/免费旋转或有未完成游戏,24.66,1.0,2
10531,375184,Member,我的流水还没来 ,2,1,tbzhuang26,我 的 流水 还 没 来 ,promotion/查询流水,29.16,1.0,2
10533,375185,Member,这什么游戏啊！ ,2,1,ryw8899,这 什么 游戏 啊 ！ ,-,0.0,0.0,2
10535,375186,Member,我收到站内信让我来领18的心意金 ,4,2,tbwuwei80531,我 收到 站 内 信 让 我 来 领 18 的 心意金 ,-,0.0,0.0,1
10536,375187,Member,咋没到帐 ,2,1,tb730221abc,咋 没 到 帐 ,-,0.0,0.0,2
10538,375188,Member,生日奖金 ,2,1,222c0m,生日 奖金 ,-,0.0,0.0,2
10540,375189,Member,qwe5827 ,2,1,qwe5827,qwe5827 ,-,0.0,0.0,2
10542,375190,Member,您好！我忘记密码了01，怎么办？ ,2,1,tba4089107,您好 ！ 我 忘记密码 了 01 ， 怎么办 ？ ,-,0.0,0.0,2
10544,375191,Member,刚刚我的账号里取款   你们给我返了本金    我可是输了400多啊  ,2,1,hgdfg789,刚刚 我 的 账号 里 取款 你们 给 我 返 了 本金 我 可是 输 了 400 多 啊 ,-,0.0,0.0,2
10546,375192,Member,给个PC端连接 ,2,1,357357VVV,给 个 PC 端 连接 ,-,0.0,0.0,2
10548,375193,Member,支付宝转账不到账 ,2,1,tblsx6789,支付宝转账 不到 账 ,payment/deposit/存款多久到账？,26.72,1.0,2
10550,375194,Member,啥子情况哦 ,2,1,www820715,啥子 情况 哦 ,common/谢谢,32.98,1.0,2
10552,375195,Member,麻烦客服转告一下，舍物输了，要不到就不要了，七九零八对不起了，输了就输了 访客已离开聊天。 聊天结束。 (16:08:01) ,2,1,www1608,麻烦 客 服 转告 一下 ， 舍 物 输 了 ， 要 不到 就 不要 了 ， 七 九 零 八 对不起 了 ， 输 了 就 输 了 访客 已 离开 聊天 。 聊天 结束 。 (16:08:01) ,-,0.0,0.0,1
10553,375196,Member,于4点01分用支付宝转帐给宋清林(已到账)为什么主帐户上没钱 ,2,1,a422433,于 4 点 01 分 用 支付宝 转 帐 给 宋清 林 ( 已 到 账 ) 为什么 主 帐户 上 没 钱 ,-,0.0,0.0,2
10555,375197,Visitor,a2728727 ,2,1,吴垚,a2728727 ,-,0.0,0.0,2
10557,375198,Member,没到账 ,3,1,tbw840114,没 到 账 ,payment/没有到账,61.5,4.0,2
10559,375199,Member,你好 存款没到账 ,2,1,a460681139,你好 存款 没 到 账 ,payment/deposit/为何存款尚未到账,56.24,3.0,2
10561,375200,Member,我14:29存招行陶瑞梅银行卡30元未到游戏帐户tbwyr123456 ,2,1,tbwyr123456,我 14:29 存 招行 陶 瑞 梅 银行卡 30 元 未 到 游戏 帐户 tbwyr123456 ,-,0.0,0.0,2
10563,375201,Member,没到账 ,2,1,tbw840114,没 到 账 ,payment/没有到账,61.5,4.0,2
10565,375202,Member,还没到呢？中午也出现这种情况？ ,2,1,a422433,还 没 到 呢 ？ 中午 也 出现 这种 情况 ？ ,-,0.0,0.0,2
10567,375203,Member,申请MG流水奖金 ,2,1,hmj564321,申请 MG 流水 奖金 ,-,0.0,0.0,1
10568,375204,Member,"活动办法： 当日最低单笔存款200并转入PT游戏即可参与。 游戏中最低投注金额要求为2元，盈利百倍数超过100倍（含100）即可获奖 游戏中所获得的免费游戏（免费局或奖励局或累计奖池），产生盈利不计算在本优惠（例:玩家在游戏中获得15次免费游戏机会,所产生盈利不计算在内） 免费奖金与其他红利(如：首存、再存、救援金、优惠券...)所进行的投注无法申请此优惠 一个账号一天可申请一次 ",2,1,guang7,"活动 办法 ： 当日 最低 单 笔 存款 200 并 转入 PT 游戏 即可 参与 。 游戏 中 最低 投注 金额 要求 为 2 元 ， 盈利 百倍 数 超过 100 倍 （ 含 100） 即可 获奖 游戏 中 所 获得 的 免费 游戏 （ 免费 局 或 奖励 局 或 累计 奖 池 ） ， 产生 盈利 不计 算 在 本 优惠 （ 例 : 玩家 在 游戏 中 获得 15 次 免费 游戏机 会 , 所 产生 盈利 不计 算 在内 ） 免费 奖金 与其 他 红利 ( 如 ： 首 存 、 再 存 、 救援金 、 优惠 券 . . . ) 所 进行 的 投注 无法 申请 此 优惠 一个 账号 一天 可 申请 一次 ",-,0.0,0.0,2
10570,375205,Member,请问百倍需要总投注额2元还是每条线最低2元 ,4,2,1,请问 百倍 需要 总 投注 额 2 元 还是 每 条 线 最低 2 元 ,-,0.0,0.0,1
10571,375206,Member,怎么还没处理 ,2,1,tblsx6789,怎么 还 没 处理 ,payment/withdrawal/为何提款不到账,28.5,1.0,2
10573,375207,Member,领取生日礼金 ,2,1,ydh777,领取 生日 礼金 ,-,0.0,0.0,2
10575,375208,Member,存款没到账 ,3,2,a460681139,存款 没 到 账 ,payment/deposit/为何存款尚未到账,57.65,3.0,1
10576,375209,Member,忘记账户名 ,2,1,tb1161430006,忘记 账户 名 ,-,0.0,0.0,2
10578,375210,Member,？ ,2,1,TB1818 f ch,？ ,-,0.0,0.0,2
10580,375211,Member,您好！我们这边专业从事优质高效推广服务！想咨询贵公司旗下代理的QQ号码！十分感谢！请问贵公司需要广告推广吗？ ,2,1,8888,您好 ！ 我们 这边 专业 从事 优质 高效 推广 服务 ！ 想 咨询 贵 公司 旗下 代理 的 QQ 号码 ！ 十分 感谢 ！ 请问 贵 公司 需要 广告 推广 吗 ？ ,-,0.0,0.0,2
10582,375212,Member,我的7月的站内消息怎么1个都看不到 ,2,1,tbtbcsj001,我 的 7 月 的 站 内 消息 怎么 1 个 都 看不到 ,-,0.0,0.0,2
10584,375214,Member,现在反水没有了吗 ,2,1,tbzhuang26,现在 反水 没有 了 吗 ,promotion/rebate/返水不到账,32.57,1.0,2
10586,375215,Member,我微信存款多久到 ,2,1,zq520ff,我 微信 存款 多久 到 ,payment/deposit/wechat/微信转账存款,54.72,3.0,2
10588,375216,Member,？ ,3,2,tbwng115,？ ,-,0.0,0.0,1
10589,375217,Member,？ ,2,1,tbwng115,？ ,-,0.0,0.0,2
10591,375218,Member,我在A g上的流水怎么没有反水 ,2,1,yueyue1234,我 在 a g 上 的 流水 怎么 没有 反水 ,promotion/查询流水,20.17,1.0,2
10593,375219,Member,我发不来 ,2,1,tbwng115,我 发 不 来 ,-,0.0,0.0,2
10595,375220,Member,这个奖励怎么领取 ,4,2,zwj080624,这个 奖励 怎么 领取 ,-,0.0,0.0,1
10596,375221,Member,你好    我现在想玩游戏   怎么打不开啊  ,2,1,aloc41007,你好 我 现在 想 玩 游戏 怎么 打 不 开 啊 ,-,0.0,0.0,2
10598,375222,Member,收到邮件88彩金 ,2,1,x,收到 邮件 88 彩金 ,account/email/没有收到乐天堂发出的邮件,37.77,2.0,2
10600,375223,Member,说话，好久到账？ ,2,1,tbwng115,说话 ， 好久 到 账 ？ ,-,0.0,0.0,2
10602,375224,Member,你好，我申请了存100送100的活动，有没有游戏限制 ,2,1,taolin223,你好 ， 我 申请 了 存 100 送 100 的 活动 ， 有没有 游戏 限制 ,-,0.0,0.0,2
10604,375226,Member,你好你们平台副帐的钱是怎么回事 ,2,1,TBvvt199767,你好 你们 平台 副 帐 的 钱 是 怎么 回事 ,-,0.0,0.0,2
10606,375227,Member,做昨天取款到现在都没见到账 ,2,1,dyj388,做 昨天 提款 到 现在 都 没 见到 账 ,payment/withdrawal/为何提款不到账,24.66,1.0,2
10608,375228,Member,申请mg打流水清凉一夏彩金 ,2,1,TBj130118,申请 mg 打 流水 清凉 一 夏 彩金 ,promotion/38APP彩金,21.88,1.0,2
10610,375229,Member,明明是我自个人信息全部变成我前夫的了 ,2,1,cj199111,明明 是 我 自个 人 信息 全部 变成 我 前夫 的 了 ,-,0.0,0.0,2
10612,375231,Member,今天是我的生日 ,4,2,tbldh6878,今天 是 我 的 生日 ,promotion/要求免费彩金,22.94,1.0,1
10613,375232,Member,收到短信 注册领取彩金 ,4,2,，,收到 短信 注册 领取 彩金 ,promotion/注册彩金,35.39,2.0,1
10614,375234,Member,领取体验金 ,2,1,x,领取 体验 金 ,promotion/注册彩金,52.34,3.0,2
10616,375235,Member,你好  账号zjxaw99  申请百倍奖金 ,2,1,zjxaw99,你好 账号 zjxaw99 申请 百倍 奖金 ,-,0.0,0.0,2
10618,375237,Member,申请百倍奖金   ,2,1,zjxaw99,申请 百倍 奖金 ,-,0.0,0.0,2
10620,375238,Member,我不提款了 ,2,1,tb730221a,我 不 提款 了 ,payment/withdrawal/提款,48.28,2.0,1
10621,375239,Member,麻烦帮我看下流水多少  ,2,1,taolin223,麻烦 帮 我 看 下流 水 多少 ,promotion/查询流水,28.38,1.0,2
10623,375240,Member,送到短信说送体验金 ,2,1,e ,送到 短信 说 送 体验 金 ,promotion/注册彩金,23.97,1.0,2
10625,375241,Member,8元体验金  可以提现吗 ,3,2,zhou1151,8 元 体验 金 可以 提现 吗 ,-,0.0,0.0,1
10626,375242,Member,"账号anwardj520,mg流水哪个优惠我可以申请吗 ",2,1,anwardj520,"账号 anwardj520 , mg 流水 哪个 优惠 我 可以 申请 吗 ",-,0.0,0.0,2
10628,375243,Member,ss 199888 ,2,1,ss1998,ss 199888 ,-,0.0,0.0,2
10630,375245,Member,你们哪个威信转账账号徐振南收款上限了，还有别的号吗 ,2,1,anwardj520,你们 哪个 威信 转账 账号 徐 振 南 收款 上限 了 ， 还有 别的 号 吗 ,-,0.0,0.0,2
10632,375246,Member,我申请pt奖励 ,4,2,TBTB0315888,我 申请 pt 奖励 ,promotion/38APP彩金,27.54,1.0,1
10633,375247,Member,我存了钱，好久到财？ ,2,1,tbwng115,我 存 了 钱 ， 好久 到 财 ？ ,-,0.0,0.0,2
10635,375248,Member,我的存款怎么还没有到账 ,2,1,syx277,我 的 存款 怎么 还 没有 到 账 ,payment/deposit/为何存款尚未到账,59.05,3.0,2
10637,375249,Member,我提现了200  帮我处理一下 ,2,1,zhou1151,我 提款 了 200 帮 我 处理 一下 ,payment/withdrawal/提款一直显示处理中,30.65,1.0,2
10639,375250,Member,我要申请生日礼金 ,2,1,meb888888,我 要 申请 生日 礼金 ,promotion/38APP彩金,23.57,1.0,2
10641,375251,Member,登录密码锁了 ,2,1,GC0929,登录 密码 锁 了 ,account/password/忘记密码,25.14,1.0,2
10643,375252,Member,微信转账怎么不行 ,2,1,Tb521wangxin,微信 转账 怎么 不行 ,payment/deposit/wechat/微信转账存款,49.41,2.0,2
10645,375253,Member,收到邮件注册送88真的？ ,2,1,jdjddjd,收到 邮件 注册 送 88 真的 ？ ,account/email/没有收到乐天堂发出的邮件,20.84,1.0,1
10646,375254,Member,我日你了妈，是不是我截不来图钱就没得了？还有，红利 ,2,1,tbwng115,我 日 你 了 妈 ， 是不是 我 截 不 来 图 钱 就 没 得 了 ？ 还有 ， 红利 ,common/不满,24.77,1.0,2
10648,375255,Member,你好给我发的红包优惠卷咋不好用 ,2,1,tbqdjiao199,你好 给 我 发 的 红包 优惠 卷 咋 不好 用 ,-,0.0,0.0,2
10650,375256,Member,存100送200迈? ,2,1,23,存 100 送 200 迈 ? ,promotion/38APP彩金,23.24,1.0,2
10652,375257,Member,收到邮件注册送88？ ,2,1,jdjddjd,收到 邮件 注册 送 88 ？ ,account/email/没有收到乐天堂发出的邮件,31.95,1.0,2
10654,375258,Member,今天我没有反红吗 ,4,2,tb121905z,今天 我 没有 反 红 吗 ,-,0.0,0.0,1
10655,375259,Member,今天生日没有红包吗 ,2,1,zt19840709,今天 生日 没有 红包 吗 ,-,0.0,0.0,2
10657,375260,Member,它咋说我的优惠券不存在呀 ,2,1,tbqdjiao199,它 咋 说 我 的 优惠 券 不 存在 呀 ,-,0.0,0.0,2
10659,375261,Member,收到短信，注册送彩金 ,2,1,，,收到 短信 ， 注册 送 彩金 ,promotion/注册彩金,36.7,2.0,1
10660,375262,Member,申请奖金   访客传送了一个文件：IMG_8310.PNG ,2,1,tbisadog3,申请 奖金 访客 传送 了 一个 文件 ：IMG_8310 . PNG ,-,0.0,0.0,2
10662,375263,Member,我刚存了400怎么没有到账我的卡伊扣费 ,2,1,ddf99999,我 刚 存 了 400 怎么 没有 到 账 我 的 卡 伊 扣 费 ,payment/没有到账,20.84,1.0,1
10663,375264,Member,合作伙伴申请是8-88还是88彩金？ ,2,1,jdjddjd,合作 伙伴 申请 是 8-88 还是 88 彩金 ？ ,promotion/38APP彩金,44.88,2.0,2
10665,375265,Member,登陆密码莪用手机号找回 ,3,2,tbws20160428,登陆 密码 莪 用 手机号 找回 ,account/password/忘记密码,24.61,1.0,1
10666,375266,Member,陈瑞梅100 ,2,1,a17761,陈瑞 梅 100 ,-,0.0,0.0,2
10668,375267,Member,你好，请问一下老虎机的优惠活动可以申请吗？ ,2,1,62918wql,你好 ， 请问 一下 老虎机 的 优惠 活动 可以 申请 吗 ？ ,promotion/优惠事宜,32.73,1.0,2
10670,375268,Member,PT百倍奖金怎么申请 ,2,1,tbludawei1,pt 百倍 奖金 怎么 申请 ,portal/app/乐天堂PT APP 桌面/安卓下载版,26.21,1.0,2
10672,375269,Member,叫一声 ,2,1,tbwng115,叫 一声 ,-,0.0,0.0,2
10674,375270,Member,还没好吗 ,2,1,a17761,还 没 好 吗 ,common/谢谢,30.49,1.0,2
10676,375271,Member,我要申请通关奖励 ,2,1,lyj0020lyj,我 要 申请 通关 奖励 ,promotion/38APP彩金,35.53,2.0,2
10678,375274,Member,你好有什么最新的活动没有 ,2,1,413,你好 有 什么 最新 的 活动 没有 ,-,0.0,0.0,2
