IntentIndex,Category,Intent,Intent ID,Brand,Lang,TextLength,Text,TextSegmented
6,promotions/freespin,โปรโมชั่นหมุนสล็อตฟรี,promotions/freespin/โปรโมชั่นหมุนสล็อตฟรี,fun88,th,27,ผมมีหมุนฟรีเหลืออยู่บ้างไหม,ผม มี หมุนฟรี เหลือ อยู่ บ้าง ไหม 
1,promotions/others,โปรโมชั่นอื่นๆ,promotions/others/โปรโมชั่นอื่นๆ,fun88,th,23,มีโปรโมชั่นอะไรบ้างครับ,มี โปรโมชั่น อะไร บ้าง ครับ 
2,promotions/others,โปรโมชั่นอื่นๆ,promotions/others/โปรโมชั่นอื่นๆ,fun88,th,71,ผมสนใจจะรับโปรดมชั่น มีโปรโมชั่นตัวอื่นๆที่ไม่ต้องทำยอดหมุนเวียนไหมครับ,ผม สนใจ จะ รับ โปรด มชั่น มี โปรโมชั่น ตัว อื่น ๆ ที่ ไม่ ต้อง ทำ ยอด หมุน เวียน ไหม ครับ 
3,promotions/others,โปรโมชั่นอื่นๆ,promotions/others/โปรโมชั่นอื่นๆ,fun88,th,38,ไม่มีเครดิตฟรีเลย มีอะไรแนะนำผมไหมครับ,ไม่ มี เครดิต ฟรี เลย มี อะไร แนะ นำ ผม ไหม ครับ 
1,promotions/reload,โปรโมชั่นเงินเพิ่ม,promotions/reload/โปรโมชั่นเงินเพิ่ม,fun88,th,35,ทำไมโบนัสยังที่ผมกดไปยังไม่เข้าครับ,ทำไม โบนัส ยัง ที่ ผม กด ไป ยัง ไม่ เข้า ครับ 
2,promotions/reload,โปรโมชั่นเงินเพิ่ม,promotions/reload/โปรโมชั่นเงินเพิ่ม,fun88,th,31,โบนัสโอนเข้าบัญชีเรียบร้อยแล้ว.,โบนัส โอน เข้า บัญชี เรียบ ร้อย แล้ว .
3,promotions/reload,โปรโมชั่นเงินเพิ่ม,promotions/reload/โปรโมชั่นเงินเพิ่ม,fun88,th,13,แต่ไม่เห็นคับ,แต่ ไม่ เห็น ครับ 
4,promotions/reload,โปรโมชั่นเงินเพิ่ม,promotions/reload/โปรโมชั่นเงินเพิ่ม,fun88,th,39,ถ้าจะรับโบนัสแรกเข้า ฝากขั้นต่ำเท่าไหร่,ถ้า จะ รับ โบนัส แรก เข้า ฝาก ขั้น ต่ำ เท่าไหร่ 
5,promotions/reload,โปรโมชั่นเงินเพิ่ม,promotions/reload/โปรโมชั่นเงินเพิ่ม,fun88,th,35,รับโบนัสไป ต้องทำยอดหมุนเวียนเท่าไร,รับ โบนัส ไป ต้อง ทำ ยอด หมุน เวียน เท่าไร 
6,promotions/reload,โปรโมชั่นเงินเพิ่ม,promotions/reload/โปรโมชั่นเงินเพิ่ม,fun88,th,19,ทำไมเงินบันสไม่ปรับ,ทำไม เงิน บัน ส ไม่ ปรับ 
1,promotions/signup,โปรโมชั่นแรกเข้า,promotions/signup/โปรโมชั่นแรกเข้า,fun88,th,35,ทำไมโบนัสยังที่ผมกดไปยังไม่เข้าครับ,ทำไม โบนัส ยัง ที่ ผม กด ไป ยัง ไม่ เข้า ครับ 
2,promotions/signup,โปรโมชั่นแรกเข้า,promotions/signup/โปรโมชั่นแรกเข้า,fun88,th,32,"""โบนัสโอนเข้าบัญชีเรียบร้อยแล้ว.",""" โบนัส โอน เข้า บัญชี เรียบ ร้อย แล้ว ."
3,promotions/signup,โปรโมชั่นแรกเข้า,promotions/signup/โปรโมชั่นแรกเข้า,fun88,th,13,"แต่ไม่เหงคับ""","แต่ ไม่ เหง ครับ """
4,promotions/signup,โปรโมชั่นแรกเข้า,promotions/signup/โปรโมชั่นแรกเข้า,fun88,th,41,ถ้าจะรับโบนัสเงินเพิ่ม ฝากขั้นต่ำเท่าไหร่,ถ้า จะ รับ โบนัส เงิน เพิ่ม ฝาก ขั้น ต่ำ เท่าไหร่ 
5,promotions/signup,โปรโมชั่นแรกเข้า,promotions/signup/โปรโมชั่นแรกเข้า,fun88,th,35,รับโบนัสไป ต้องทำยอดหมุนเวียนเท่าไร,รับ โบนัส ไป ต้อง ทำ ยอด หมุน เวียน เท่าไร 
6,promotions/signup,โปรโมชั่นแรกเข้า,promotions/signup/โปรโมชั่นแรกเข้า,fun88,th,20,ทำไมเงินโบนัสไม่ปรับ,ทำไม เงิน โบนัส ไม่ ปรับ 
1,reward,ข้อมูลทั่วไปเกี่ยวกับรีวอร์ด,reward/ข้อมูลทั่วไปเกี่ยวกับรีวอร์ด,fun88,th,33,เมือไรจะได้เลื่อนระดับกับเขาสักที,เมือ ไร จะ ได้ เลื่อน ระดับ กับ เขา สัก ที 
2,reward,ข้อมูลทั่วไปเกี่ยวกับรีวอร์ด,reward/ข้อมูลทั่วไปเกี่ยวกับรีวอร์ด,fun88,th,26,ระดับรีวอร์ดนี่วัดกันยังไง,ระดับ รี วอ ร์ด นี่ วัด กัน ยังไง 
3,reward,ข้อมูลทั่วไปเกี่ยวกับรีวอร์ด,reward/ข้อมูลทั่วไปเกี่ยวกับรีวอร์ด,fun88,th,42,นับแต้มรีวอร์ดต้องกี่แต้มถึงเลื่อยระดับอ่ะ,นับ แต้ม รี วอ ร์ด ต้อง กี่ แต้ม ถึง เลื่อย ระดับ อ่ะ
4,reward,ข้อมูลทั่วไปเกี่ยวกับรีวอร์ด,reward/ข้อมูลทั่วไปเกี่ยวกับรีวอร์ด,fun88,th,25,ระดับเงินนี่เล็กสุดใช่ป่ะ,ระดับ เงิน นี่ เล็ก สุด ใช่ ป่ะ
5,reward,ข้อมูลทั่วไปเกี่ยวกับรีวอร์ด,reward/ข้อมูลทั่วไปเกี่ยวกับรีวอร์ด,fun88,th,44,เมื่อไรผมจะไดเป็นวีไอพีสักที เล่นเยอะขนาดนี้,เมื่อ ไร ผม จะ ได เป็น วี ไอ พี สัก ที เล่น เยอะ ขนาด นี้ 
